Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_scaled,Profit_scaled,Quantity_bin,Quantity_cat
11-05-2015,11-11-2015,Standard Class,Grant Thornton,Corporate,United States,New York City,New York,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6.0,0.2,8.8704,0.008881830984106874,0.43956565111449086,1,Medium
09-01-2014,09-05-2014,Standard Class,Lena Hernandez,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3.0,0.0,57.12,0.12718353929193615,0.8779265946022559,0,Low
2/14/2014,2/18/2014,Standard Class,Marina Lichtenstein,Corporate,United States,Seattle,Washington,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2.0,0.0,22.9488,0.02907676042170505,0.5674718038452524,0,Low
1/20/2014,1/26/2014,Standard Class,Xylona Preis,Consumer,United States,Westland,Michigan,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",19.05,5.0,0.0,8.9535,0.006636760935353112,0.44032063756834405,0,Low
05-12-2017,5/14/2017,Second Class,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,17.0,2.0,0.0,4.42,0.005905525854332265,0.3991325378265476,0,Low
8/15/2014,8/18/2014,First Class,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3.0,0.0,30.2112,0.022292325669989684,0.6334527138628596,0,Low
11-10-2017,11/17/2017,Standard Class,Maria Etezadi,Home Office,United States,Los Angeles,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2.0,0.2,-36.2136,0.08595757552409937,0.029965058027659253,0,Low
7/23/2017,7/27/2017,Standard Class,Lisa Ryan,Corporate,United States,Long Beach,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4.0,0.0,19.872,0.014609006818677954,0.5395182259726243,0,Low
12/26/2014,12/28/2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3.0,0.2,20.1558,0.08200819268650775,0.5420966273637617,0,Low
11/30/2017,12-04-2017,Standard Class,Scott Williamson,Consumer,United States,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5.0,0.0,43.45,0.06183609205143901,0.7537308686796006,0,Low
11/24/2016,11/26/2016,Second Class,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5.0,0.2,3.668,0.014794490839229586,0.3923004101093686,0,Low
08-06-2016,8/13/2016,Standard Class,Vivek Gonzalez,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,4.0,0.2,18.4772,0.07516525912831071,0.5268460827014525,0,Low
2/26/2017,2/28/2017,Second Class,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4.0,0.0,11.3288,0.008088530096209134,0.4619008941728856,0,Low
9/29/2017,10-05-2017,Standard Class,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4.0,0.2,9.4392,0.009817811887813558,0.44473335622822946,0,Low
6/21/2014,6/21/2014,Same Day,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,2.0,0.7,-16.776,0.008817624976992847,0.20656102307478458,0,Low
11-02-2017,11-05-2017,First Class,Nora Paige,Consumer,United States,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10.0,0.0,20.975,0.029768758498378442,0.5495392856429014,2,High
09-10-2017,9/15/2017,Second Class,Robert Waldorf,Consumer,United States,Springfield,Missouri,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5.0,0.0,11.703,0.008723456166558943,0.4653006045342797,0,Low
11-08-2015,11/13/2015,Second Class,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,5.0,0.0,6.975,0.009793556285126036,0.42234541856776076,0,Low
1/13/2015,1/17/2015,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3.0,0.2,24.5028,0.024813481549333754,0.581590323090593,0,Low
12-02-2017,12-04-2017,Second Class,Joy Smith,Consumer,United States,Houston,Texas,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4.0,0.6,-3.7196,0.002963463928351804,0.3251820235090608,0,Low
5/30/2016,06-06-2016,Standard Class,Jason Gross,Corporate,United States,Los Angeles,California,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8.0,0.0,11.7488,0.05971015981588571,0.4657167101851398,1,Medium
12/13/2015,12/15/2015,Second Class,Matt Collins,Consumer,United States,Los Angeles,California,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2.0,0.0,4.5816,0.00339435757609482,0.40060071846364353,0,Low
12/23/2016,12/30/2016,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2.0,0.0,2.2728,0.08091241016509504,0.37962463272770886,0,Low
11/14/2014,11/16/2014,Second Class,Maris LaWare,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10.0,0.0,21.024,0.01546508691353163,0.5499844641776644,2,High
1/26/2014,1/31/2014,Standard Class,Shirley Daniels,Home Office,United States,Alexandria,Virginia,South,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3.0,0.0,4.4712,0.004271839673319836,0.39959770396899386,0,Low
3/15/2015,3/21/2015,Standard Class,Karen Seio,Corporate,United States,Lehi,Utah,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3.0,0.2,1.6776,0.005825625045479255,0.3742170763217715,0,Low
11/24/2016,11/26/2016,Second Class,Neola Schneider,Consumer,United States,Dallas,Texas,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2.0,0.2,-2.3748,0.033725275336760514,0.33739990296925004,0,Low
4/23/2017,4/26/2017,First Class,Greg Guthrie,Corporate,United States,Columbus,Ohio,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5.0,0.7,-7.84,0.004036417647235075,0.28774705137360296,0,Low
12-04-2015,12-09-2015,Second Class,Maribeth Schnelling,Consumer,United States,New York City,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.174,7.0,0.1,29.8802,0.13687650616591687,0.6304454874341545,1,Medium
11-10-2016,11/14/2016,Standard Class,Paul Prost,Home Office,United States,Springfield,Ohio,East,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",178.92,7.0,0.2,-29.0745,0.0636623962537935,0.09482575348738331,1,Medium
7/17/2016,7/22/2016,Standard Class,Andrew Allen,Consumer,United States,Springfield,Missouri,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3.0,0.0,4.8588,0.08649833278401527,0.4031191570317313,0,Low
06-09-2015,6/16/2015,Standard Class,Max Jones,Consumer,United States,Miami,Florida,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,3.0,0.7,-26.964,0.013581710704853547,0.11400022894896078,0,Low
3/20/2016,3/25/2016,Second Class,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7.0,0.0,38.038,0.03067834359916047,0.704561353778839,1,Medium
04-08-2017,4/14/2017,Standard Class,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5.0,0.0,10.4875,0.014805191840415257,0.4542574512892916,0,Low
9/14/2015,9/18/2015,Standard Class,Craig Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,9.0,0.2,4.536,0.004464457694661913,0.4001864298680273,1,Medium
2/13/2017,2/20/2017,Standard Class,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3.0,0.0,2.7846,0.0036618826057365932,0.38427447709692725,0,Low
06-12-2016,6/16/2016,Second Class,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67.536,9.0,0.2,6.7536,0.02393171905163447,0.4203339384127296,1,Medium
9/19/2016,9/23/2016,Second Class,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3.0,0.0,8.0997,0.009804257286311707,0.4325636287320044,0,Low
12/27/2015,12/31/2015,Standard Class,Steve Nguyen,Home Office,United States,Houston,Texas,Central,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,371.168,4.0,0.2,41.7564,0.13223726545188902,0.7383440448739964,0,Low
5/28/2017,06-02-2017,Second Class,Tiffany House,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,3.0,0.3,-29.0073,0.03796180170616763,0.09543628404934396,0,Low
09-05-2016,09-10-2016,Standard Class,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2.0,0.0,11.7782,0.008780528172882522,0.46598381730599764,0,Low
5/23/2016,5/27/2016,Standard Class,Lisa DeCherney,Consumer,United States,San Francisco,California,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3.0,0.0,16.302,0.01305736164675567,0.5070837898684635,0,Low
9/18/2017,9/23/2017,Standard Class,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,0.0,5.1042,0.003715387611664947,0.4053486838160341,0,Low
09-08-2014,9/15/2014,Standard Class,Kean Takahito,Consumer,United States,Houston,Texas,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,2.0,0.2,6.2664,0.006227982690060482,0.4159075918385147,0,Low
1/30/2016,1/31/2016,First Class,Steven Cartwright,Consumer,United States,San Francisco,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2.0,0.2,17.7744,0.01795627998955582,0.5204609505742803,0,Low
9/15/2015,9/19/2015,Standard Class,Natalie Webber,Consumer,United States,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,3.0,0.0,0.0,0.02123292655260826,0.35897561693568175,0,Low
11-12-2016,11/16/2016,Standard Class,Susan Pistek,Consumer,United States,Parma,Ohio,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2.0,0.3,-12.8392,0.160132635342696,0.24232793849631415,0,Low
5/18/2017,5/22/2017,Standard Class,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000387,Technology,Accessories,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,36.048,3.0,0.2,-0.9012,0.012699948207154262,0.35078796600653056,0,Low
1/23/2017,1/28/2017,Standard Class,Chris Selesnick,Corporate,United States,Seattle,Washington,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5.0,0.2,6.888,0.0068614819602522015,0.421554999536651,0,Low
02-03-2015,02-04-2015,First Class,Rick Wilson,Corporate,United States,Los Angeles,California,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4.0,0.0,41.076,0.0486809945938542,0.7321624229341446,0,Low
05-10-2015,5/15/2015,Standard Class,Alan Barnes,Consumer,United States,Louisville,Colorado,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,4.0,0.2,-2.918,0.016495236627672216,0.3324647809267346,0,Low
09-08-2014,09-12-2014,Standard Class,Gary Zandusky,Consumer,United States,San Francisco,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2.0,0.0,8.4966,0.01766949315777984,0.43616957486358465,0,Low
9/29/2017,9/29/2017,Same Day,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1.0,0.3,-15.4666,0.022558423899473365,0.2184572837567981,0,Low
7/29/2017,08-01-2017,Second Class,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5.0,0.2,1.375,0.007689026051944086,0.3714678717377045,0,Low
9/22/2016,9/26/2016,Standard Class,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2.0,0.2,5.796,0.005748577836942424,0.41163387790479,0,Low
3/27/2017,3/29/2017,Second Class,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5.0,0.0,55.647,0.07335750332801136,0.8645439827307071,0,Low
9/29/2017,10-02-2017,First Class,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2.0,0.2,16.3352,0.016489529427039858,0.5073854210389559,0,Low
05-03-2015,05-07-2015,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,27.552,3.0,0.2,-0.3444,0.009669424671372254,0.3558466478056333,0,Low
12-01-2015,12-06-2015,Standard Class,Beth Thompson,Home Office,United States,Seattle,Washington,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5.0,0.0,5.56,0.004799755731812935,0.4094897527169519,0,Low
1/14/2017,1/18/2017,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,3.0,0.2,6.6468,0.0063820771071341435,0.4193636309124707,0,Low
4/30/2015,05-04-2015,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",31.4,5.0,0.0,13.188,0.011042006423454312,0.4787922397204643,0,Low
9/27/2015,9/29/2015,First Class,Neoma Murray,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",24.288,3.0,0.6,-12.7512,0.008505155742371257,0.2431274428036436,0,Low
9/29/2017,10-05-2017,Standard Class,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2.0,0.2,2.5896,0.0026838110973662695,0.3825028482340949,0,Low
7/21/2017,7/27/2017,Standard Class,Cari Schnelling,Consumer,United States,New York City,New York,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4.0,0.0,4.5448,0.0060767418733029994,0.40026638029876027,0,Low
12-08-2017,12-10-2017,Second Class,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4.0,0.0,8.2992,0.011227490444005943,0.43437614133782515,0,Low
04-08-2014,4/13/2014,Standard Class,Pauline Chand,Home Office,United States,Chandler,Arizona,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.792,8.0,0.2,-11.8256,0.017602433550349638,0.25153677447255435,1,Medium
09-04-2017,09-10-2017,Standard Class,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4.0,0.2,-1.428,0.006633193934957888,0.3460018424940174,0,Low
9/29/2017,10-05-2017,Standard Class,Ann Steele,Home Office,United States,Pasadena,Texas,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3.0,0.4,44.868,0.1198747554821229,0.7666137903590684,0,Low
07-06-2015,07-10-2015,Standard Class,Kalyca Meade,Corporate,United States,New York City,New York,East,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5.0,0.0,2.499,0.0444112951207715,0.38167972220859436,0,Low
9/16/2017,9/18/2017,First Class,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.976,3.0,0.2,19.7934,0.025515467227113765,0.5388041232617595,0,Low
11/13/2016,11/17/2016,Standard Class,Laurel Beltran,Home Office,United States,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2.0,0.8,-4.704,0.0009602365063942048,0.3162384775984345,0,Low
8/18/2017,8/22/2017,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,6.744,4.0,0.8,-11.4648,0.0022472102489908955,0.25481474213260513,0,Low
11-12-2017,11/18/2017,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,9.0,0.2,69.705,0.07940570919815258,0.9922647958265876,1,Medium
9/15/2017,9/19/2017,Standard Class,Rick Duston,Consumer,United States,San Francisco,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2.0,0.0,30.5088,0.038707661488808894,0.6361564920658284,0,Low
7/21/2016,7/26/2016,Standard Class,Damala Kotsonis,Corporate,United States,Roseville,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1.0,0.0,1.512,0.0009652303069475179,0.37271255457979696,0,Low
8/21/2015,8/25/2015,Standard Class,Sean Miller,Home Office,United States,Allentown,Pennsylvania,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.488,2.0,0.2,-0.6976,0.0010857949203060772,0.3526377282448519,0,Low
11-12-2017,11/18/2017,Standard Class,Lindsay Shagiari,Home Office,United States,Dallas,Texas,Central,TEC-AC-10004568,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,44.784,2.0,0.2,-0.5598,0.015816079752421636,0.35388967930792004,0,Low
11/18/2016,11/23/2016,Second Class,Ashley Jarboe,Consumer,United States,Taylor,Michigan,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2.0,0.0,33.2156,0.1075507691166252,0.6607485177371848,0,Low
9/19/2017,9/25/2017,Standard Class,Justin Ritter,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3.0,0.2,19.1976,0.06831947196979749,0.5333911156900903,0,Low
